id_locacao;id_loja;id_atendente;id_cliente;id_veiculo;data_locacao;data_devolucao;valor_diaria;dias_locacao;valor_total;status
343;13;37;71;3;28-05-2022;19-06-2022;327,18;22;7197,96;Cancelada
344;6;17;93;10;16-10-2023;29-10-2023;106,95;13;1390,35;Cancelada
345;11;32;59;48;10-11-2025;18-11-2025;326,6;8;2612,8;Finalizada
346;28;83;61;41;30-12-2023;03-01-2024;304,17;4;1216,68;Cancelada
347;25;73;8;24;24-08-2025;06-09-2025;411,43;13;5348,59;Ativa
348;25;73;76;40;30-10-2022;22-11-2022;361,81;23;8321,63;Cancelada
349;26;77;66;35;26-04-2025;11-05-2025;106,5;15;1597,5;Finalizada
350;8;22;40;21;04-07-2023;09-07-2023;116,62;5;583,1;Finalizada
351;24;72;85;11;25-07-2024;29-07-2024;113,94;4;455,76;Ativa
352;20;59;26;9;03-05-2023;06-05-2023;105,51;3;316,53;Finalizada
353;13;39;3;41;27-11-2023;23-12-2023;390,34;26;10148,84;Cancelada
354;10;28;10;39;19-12-2025;09-01-2026;323,92;21;6802,32;Finalizada
355;6;17;93;42;24-04-2024;17-05-2024;117,77;23;2708,71;Finalizada
356;1;1;41;2;26-07-2022;16-08-2022;368,97;21;7748,37;Finalizada
357;25;73;6;27;11-01-2022;01-02-2022;188,71;21;3962,91;Ativa
358;2;5;75;50;21-02-2022;17-03-2022;190,84;24;4580,16;Ativa
359;13;37;64;4;27-09-2022;03-10-2022;110,02;6;660,12;Finalizada
360;3;9;18;20;06-02-2022;08-02-2022;118,73;2;237,46;Finalizada
361;19;56;11;28;11-10-2025;07-11-2025;377,21;27;10184,67;Ativa
362;19;56;11;15;02-12-2024;24-12-2024;102,47;22;2254,34;Cancelada
363;2;4;74;42;26-11-2023;12-12-2023;114,93;16;1838,88;Finalizada
364;14;40;67;20;25-07-2023;07-08-2023;104,85;13;1363,05;Finalizada
365;7;21;89;2;11-06-2025;30-06-2025;354,58;19;6737,02;Cancelada
366;20;58;26;16;15-03-2022;30-03-2022;347,81;15;5217,15;Ativa
367;1;3;41;16;21-09-2022;24-09-2022;399,12;3;1197,36;Finalizada
368;11;31;59;7;29-06-2023;08-07-2023;241,39;9;2172,51;Ativa
369;2;6;12;12;16-01-2023;27-01-2023;105,97;11;1165,67;Cancelada
370;2;5;12;41;17-08-2025;21-08-2025;324,3;4;1297,2;Ativa
371;27;80;35;3;12-11-2022;17-11-2022;391,79;5;1958,95;Cancelada
372;3;7;81;42;12-01-2025;14-01-2025;117,37;2;234,74;Ativa
373;9;25;96;19;30-04-2023;24-05-2023;392,76;24;9426,24;Ativa
374;8;24;95;29;01-12-2024;03-12-2024;373,28;2;746,56;Finalizada
375;19;57;34;6;28-02-2025;20-03-2025;188,07;20;3761,4;Finalizada
376;15;43;58;42;23-05-2024;26-05-2024;102,94;3;308,82;Cancelada
377;13;39;17;5;21-05-2022;06-06-2022;112,47;16;1799,52;Ativa
378;12;36;52;50;19-04-2024;02-05-2024;195,19;13;2537,47;Ativa
379;26;77;42;40;01-10-2025;09-10-2025;385,1;8;3080,8;Finalizada
380;9;27;70;3;28-04-2022;10-05-2022;340,8;12;4089,6;Cancelada
381;2;4;54;22;01-01-2022;24-01-2022;342,07;23;7867,61;Cancelada
382;2;5;75;21;27-09-2023;20-10-2023;112,57;23;2589,11;Ativa
383;1;3;30;15;29-12-2022;14-01-2023;100,12;16;1601,92;Finalizada
384;23;69;36;40;18-12-2023;21-12-2023;350,7;3;1052,1;Finalizada
385;2;4;54;13;31-01-2022;20-02-2022;218,56;20;4371,2;Finalizada
386;13;38;32;38;27-04-2025;06-05-2025;352,66;9;3173,94;Finalizada
387;10;30;10;1;14-10-2024;12-11-2024;398,04;29;11543,16;Ativa
388;14;41;1;38;12-12-2025;05-01-2026;330,25;24;7926,0;Cancelada
389;19;56;31;26;16-05-2025;02-06-2025;234,25;17;3982,25;Cancelada
390;24;71;94;15;23-11-2025;26-11-2025;114,54;3;343,62;Finalizada
391;13;37;32;15;03-05-2025;04-05-2025;102,8;1;102,8;Ativa
392;19;57;34;44;19-08-2023;17-09-2023;116,19;29;3369,51;Finalizada
393;9;25;96;10;03-11-2022;07-11-2022;111,9;4;447,6;Cancelada
394;14;42;67;2;10-03-2025;17-03-2025;367,68;7;2573,76;Ativa
395;25;73;86;46;21-10-2024;02-11-2024;116,88;12;1402,56;Ativa
396;2;5;12;2;13-02-2024;18-02-2024;375,35;5;1876,75;Finalizada
397;24;72;85;11;19-09-2023;08-10-2023;112,99;19;2146,81;Finalizada
398;24;70;85;5;08-01-2025;10-01-2025;114,54;2;229,08;Cancelada
399;12;35;2;15;22-09-2023;21-10-2023;105,55;29;3060,95;Finalizada
400;7;21;89;5;16-06-2022;18-06-2022;104,82;2;209,64;Finalizada
401;1;3;15;33;20-12-2022;22-12-2022;345,29;2;690,58;Cancelada
402;25;75;8;27;03-11-2022;01-12-2022;238,39;28;6674,92;Cancelada
403;24;71;43;34;15-07-2025;03-08-2025;225,79;19;4290,01;Finalizada
404;12;36;38;48;31-10-2024;12-11-2024;307,78;12;3693,36;Cancelada
405;25;74;6;12;13-04-2022;12-05-2022;113,79;29;3299,91;Cancelada
406;13;38;57;40;20-08-2025;17-09-2025;351,07;28;9829,96;Cancelada
407;14;41;67;13;03-10-2025;12-10-2025;214,9;9;1934,1;Cancelada
408;2;4;54;45;11-12-2024;28-12-2024;353,77;17;6014,09;Finalizada
409;24;72;47;9;11-08-2025;14-08-2025;116,01;3;348,03;Cancelada
410;24;70;43;9;22-07-2025;14-08-2025;103,22;23;2374,06;Finalizada
411;13;38;57;4;11-05-2022;28-05-2022;110,92;17;1885,64;Finalizada
412;17;51;92;31;12-08-2024;26-08-2024;363,92;14;5094,88;Cancelada
413;23;68;97;46;18-06-2024;15-07-2024;117,93;27;3184,11;Finalizada
414;5;14;24;45;09-09-2024;13-09-2024;361,5;4;1446,0;Cancelada
415;19;55;34;9;01-02-2025;18-02-2025;118,12;17;2008,04;Cancelada
416;7;21;4;13;31-01-2025;17-02-2025;222,07;17;3775,19;Finalizada
417;1;2;15;42;16-09-2025;05-10-2025;106,8;19;2029,2;Finalizada
418;23;67;97;27;09-10-2025;03-11-2025;219,93;25;5498,25;Ativa
419;20;60;90;34;01-06-2024;06-06-2024;209,0;5;1045,0;Cancelada
420;12;36;21;17;12-01-2023;10-02-2023;102,73;29;2979,17;Ativa
421;5;14;13;7;23-05-2025;16-06-2025;207,65;24;4983,6;Finalizada
422;13;37;3;49;07-04-2023;06-05-2023;305,31;29;8853,99;Finalizada
423;20;59;90;37;01-06-2022;26-06-2022;101,52;25;2538,0;Cancelada
424;17;51;92;5;24-11-2023;21-12-2023;100,86;27;2723,22;Finalizada
425;23;68;97;50;19-05-2022;10-06-2022;230,51;22;5071,22;Cancelada
426;19;55;11;39;18-07-2025;01-08-2025;319,96;14;4479,44;Cancelada
427;27;79;29;26;25-01-2023;14-02-2023;218,58;20;4371,6;Cancelada
428;1;1;30;17;19-09-2023;06-10-2023;114,62;17;1948,54;Finalizada
429;6;16;91;10;24-09-2024;19-10-2024;112,1;25;2802,5;Ativa
430;22;64;82;30;25-12-2022;03-01-2023;114,04;9;1026,36;Finalizada
431;1;1;15;48;27-10-2023;29-10-2023;355,04;2;710,08;Ativa
432;6;18;9;35;25-12-2024;21-01-2025;109,79;27;2964,33;Finalizada
433;13;37;68;26;27-10-2022;17-11-2022;204,44;21;4293,24;Finalizada
434;23;69;97;1;24-09-2022;27-09-2022;370,74;3;1112,22;Finalizada
435;8;23;80;23;23-08-2024;11-09-2024;101,37;19;1926,03;Ativa
436;11;32;16;7;07-07-2022;27-07-2022;230,55;20;4611,0;Ativa
437;12;35;2;3;07-09-2023;17-09-2023;330,77;10;3307,7;Finalizada
438;26;76;66;17;13-04-2022;24-04-2022;117,54;11;1292,94;Cancelada
439;5;14;46;21;10-05-2022;07-06-2022;111,57;28;3123,96;Finalizada
440;25;73;86;18;01-03-2025;27-03-2025;351,82;26;9147,32;Finalizada
441;13;39;64;33;20-05-2025;04-06-2025;380,39;15;5705,85;Ativa
442;10;30;37;45;18-12-2023;07-01-2024;319,22;20;6384,4;Ativa
443;12;36;38;34;09-12-2022;14-12-2022;187,15;5;935,75;Ativa
444;19;57;34;3;31-08-2022;09-09-2022;307,1;9;2763,9;Finalizada
445;2;4;23;6;07-02-2022;15-02-2022;224,82;8;1798,56;Ativa
446;22;65;99;20;20-01-2022;27-01-2022;118,42;7;828,94;Finalizada
447;27;79;29;7;27-06-2025;18-07-2025;230,49;21;4840,29;Finalizada
448;11;33;59;33;11-08-2024;12-08-2024;346,17;1;346,17;Ativa
449;9;25;70;34;03-11-2025;15-11-2025;210,9;12;2530,8;Ativa
450;12;35;45;43;06-05-2023;19-05-2023;309,96;13;4029,48;Finalizada
451;19;56;11;33;23-11-2023;10-12-2023;358,8;17;6099,6;Finalizada
452;8;23;51;21;13-06-2024;27-06-2024;105,61;14;1478,54;Finalizada
453;23;68;33;49;03-08-2023;09-08-2023;337,52;6;2025,12;Cancelada
454;13;37;77;10;06-05-2024;01-06-2024;103,13;26;2681,38;Ativa
455;14;40;67;40;14-11-2023;28-11-2023;379,99;14;5319,86;Finalizada
456;24;72;47;7;03-06-2025;08-06-2025;207,04;5;1035,2;Ativa
457;20;59;56;7;30-11-2023;08-12-2023;241,71;8;1933,68;Ativa
458;28;82;87;42;31-03-2024;04-04-2024;107,37;4;429,48;Finalizada
459;27;80;44;19;31-10-2023;08-11-2023;365,01;8;2920,08;Ativa
460;20;60;26;34;12-05-2025;30-05-2025;205,68;18;3702,24;Ativa
461;12;34;20;35;17-08-2023;13-09-2023;111,72;27;3016,44;Ativa
462;21;63;50;41;17-12-2022;11-01-2023;335,44;25;8386,0;Cancelada
463;20;59;26;8;01-01-2022;22-01-2022;105,08;21;2206,68;Ativa
464;10;28;78;39;18-10-2025;24-10-2025;356,6;6;2139,6;Finalizada
465;15;43;58;48;04-02-2025;26-02-2025;358,82;22;7894,04;Ativa
466;17;49;25;33;17-11-2023;19-11-2023;322,86;2;645,72;Ativa
467;10;29;78;10;01-12-2024;15-12-2024;106,21;14;1486,94;Cancelada
468;7;19;83;12;05-11-2024;24-11-2024;107,64;19;2045,16;Cancelada
469;7;21;89;12;21-05-2025;03-06-2025;114,55;13;1489,15;Finalizada
470;7;19;89;33;01-05-2022;15-05-2022;334,29;14;4680,06;Cancelada
471;12;35;21;46;27-02-2023;05-03-2023;113,69;6;682,14;Cancelada
472;11;32;16;8;01-12-2024;11-12-2024;108,78;10;1087,8;Finalizada
473;5;14;24;42;09-05-2022;08-06-2022;104,76;30;3142,8;Ativa
474;24;72;48;40;27-01-2023;15-02-2023;386,01;19;7334,19;Finalizada
475;11;32;59;40;31-12-2025;11-01-2026;374,92;11;4124,12;Ativa
476;9;26;7;3;29-02-2024;04-03-2024;353,07;4;1412,28;Finalizada
477;27;80;72;10;16-04-2023;29-04-2023;111,4;13;1448,2;Finalizada
478;23;67;55;11;25-04-2024;11-05-2024;104,26;16;1668,16;Finalizada
479;24;72;94;37;09-11-2025;03-12-2025;111,41;24;2673,84;Ativa
480;9;25;7;12;29-08-2024;28-09-2024;117,76;30;3532,8;Finalizada
481;7;21;83;30;25-09-2025;30-09-2025;101,12;5;505,6;Cancelada
482;6;16;9;20;22-09-2025;10-10-2025;105,27;18;1894,86;Ativa
483;1;1;41;9;05-12-2024;30-12-2024;117,54;25;2938,5;Cancelada
484;20;59;56;4;22-10-2023;06-11-2023;114,86;15;1722,9;Finalizada
485;1;2;30;28;24-06-2022;21-07-2022;384,43;27;10379,61;Ativa
486;8;22;95;10;08-07-2023;16-07-2023;113,5;8;908,0;Finalizada
487;7;20;83;3;01-08-2025;16-08-2025;313,4;15;4701,0;Cancelada
488;2;5;12;15;25-06-2023;30-06-2023;112,56;5;562,8;Ativa
489;8;24;51;15;23-12-2025;08-01-2026;105,18;16;1682,88;Ativa
490;1;1;30;32;05-06-2022;03-07-2022;249,85;28;6995,8;Ativa
491;7;21;89;23;14-11-2023;27-11-2023;100,75;13;1309,75;Finalizada
492;19;57;31;40;18-08-2025;31-08-2025;396,15;13;5149,95;Cancelada
493;3;7;65;45;28-12-2023;09-01-2024;384,69;12;4616,28;Ativa
494;9;27;53;30;08-05-2022;24-05-2022;103,41;16;1654,56;Finalizada
495;8;22;95;47;22-09-2022;17-10-2022;219,26;25;5481,5;Ativa
496;8;22;95;21;10-09-2023;03-10-2023;106,59;23;2451,57;Ativa
497;26;76;66;17;28-10-2022;03-11-2022;105,68;6;634,08;Ativa
498;22;64;82;18;19-05-2025;30-05-2025;391,09;11;4301,99;Cancelada
499;27;81;49;23;28-05-2023;14-06-2023;107,2;17;1822,4;Ativa
500;21;61;27;8;17-03-2024;02-04-2024;110,74;16;1771,84;Finalizada
501;9;26;53;36;17-03-2023;14-04-2023;105,35;28;2949,8;Ativa
502;23;68;97;30;16-06-2022;24-06-2022;117,24;8;937,92;Ativa
503;13;37;77;13;30-12-2023;04-01-2024;187,06;5;935,3;Finalizada
504;24;72;47;14;31-05-2024;14-06-2024;319,79;14;4477,06;Ativa
505;12;36;2;6;12-02-2024;20-02-2024;203,93;8;1631,44;Cancelada
506;13;38;71;29;06-03-2024;26-03-2024;321,57;20;6431,4;Finalizada
507;6;16;93;34;16-12-2024;25-12-2024;223,05;9;2007,45;Ativa
508;20;59;56;34;03-07-2025;26-07-2025;191,22;23;4398,06;Finalizada
509;26;77;66;31;05-09-2024;13-09-2024;401,52;8;3212,16;Cancelada
510;13;39;64;31;17-04-2022;23-04-2022;381,62;6;2289,72;Cancelada
511;12;34;45;8;19-05-2025;26-05-2025;106,02;7;742,14;Finalizada
512;9;26;96;16;13-11-2024;09-12-2024;306,07;26;7957,82;Cancelada
513;19;55;34;14;16-09-2025;18-09-2025;348,16;2;696,32;Cancelada
514;23;67;36;17;18-02-2025;19-02-2025;117,38;1;117,38;Cancelada
515;8;23;40;13;05-04-2024;10-04-2024;205,52;5;1027,6;Ativa
516;5;13;46;17;07-04-2025;25-04-2025;113,6;18;2044,8;Cancelada
517;27;81;35;29;17-10-2023;15-11-2023;308,13;29;8935,77;Finalizada
518;26;78;66;29;14-03-2025;13-04-2025;303,37;30;9101,1;Cancelada
519;22;65;82;23;15-05-2022;13-06-2022;116,33;29;3373,57;Cancelada
520;21;61;27;7;02-10-2023;05-10-2023;206,38;3;619,14;Cancelada
521;3;7;81;1;24-02-2025;25-03-2025;343,65;29;9965,85;Finalizada
522;14;42;67;45;14-12-2025;19-12-2025;304,03;5;1520,15;Cancelada
523;20;58;26;12;27-07-2023;09-08-2023;113,34;13;1473,42;Ativa
524;6;18;9;8;27-12-2024;07-01-2025;112,43;11;1236,73;Cancelada
525;11;33;59;6;11-10-2025;17-10-2025;197,5;6;1185,0;Cancelada
526;12;35;45;14;23-02-2024;12-03-2024;311,7;18;5610,6;Ativa
527;19;57;11;15;12-11-2023;26-11-2023;101,42;14;1419,88;Finalizada
528;23;67;97;17;28-01-2023;23-02-2023;107,07;26;2783,82;Cancelada
529;11;32;16;2;02-09-2025;12-09-2025;418,87;10;4188,7;Cancelada
530;25;75;86;37;25-08-2023;12-09-2023;116,33;18;2093,94;Finalizada
531;21;63;50;50;23-06-2023;17-07-2023;235,14;24;5643,36;Ativa
532;9;27;98;19;06-05-2022;20-05-2022;396,54;14;5551,56;Cancelada
533;22;66;63;45;05-01-2023;15-01-2023;393,95;10;3939,5;Finalizada
534;27;79;49;42;23-11-2025;21-12-2025;104,09;28;2914,52;Cancelada
535;7;20;83;21;14-03-2023;11-04-2023;111,2;28;3113,6;Finalizada
536;17;51;25;17;06-10-2023;07-10-2023;103,75;1;103,75;Cancelada
537;2;4;75;24;16-12-2024;18-12-2024;398,04;2;796,08;Ativa
538;27;80;49;22;27-11-2024;06-12-2024;320,82;9;2887,38;Ativa
539;19;56;31;41;04-03-2022;05-03-2022;372,45;1;372,45;Ativa
540;9;26;96;3;15-10-2023;11-11-2023;354,0;27;9558,0;Ativa
541;1;3;41;7;02-08-2023;14-08-2023;246,23;12;2954,76;Ativa
542;1;3;5;7;16-05-2025;20-05-2025;221,37;4;885,48;Finalizada
543;20;59;69;19;23-01-2022;31-01-2022;401,21;8;3209,68;Cancelada
544;7;21;89;23;15-10-2022;11-11-2022;114,54;27;3092,58;Ativa
545;1;1;15;30;19-02-2024;16-03-2024;107,33;26;2790,58;Finalizada
546;23;67;36;36;04-02-2022;19-02-2022;107,69;15;1615,35;Cancelada
547;2;6;74;8;04-01-2024;12-01-2024;107,5;8;860,0;Cancelada
548;13;37;3;17;05-09-2022;27-09-2022;109,85;22;2416,7;Finalizada
549;12;35;45;2;10-02-2024;13-02-2024;383,02;3;1149,06;Cancelada
550;5;14;46;44;23-04-2025;30-04-2025;110,48;7;773,36;Cancelada
551;22;66;82;2;25-10-2024;04-11-2024;401,71;10;4017,1;Cancelada
552;19;56;34;37;31-01-2022;07-02-2022;103,39;7;723,73;Cancelada
553;17;50;62;6;29-11-2024;25-12-2024;205,37;26;5339,62;Ativa
554;23;68;36;32;08-10-2023;31-10-2023;219,51;23;5048,73;Cancelada
555;1;2;15;36;25-10-2022;05-11-2022;113,94;11;1253,34;Finalizada
556;13;37;3;25;23-06-2022;04-07-2022;108,54;11;1193,94;Cancelada
557;3;7;18;49;13-05-2022;04-06-2022;364,34;22;8015,48;Ativa
558;25;74;8;30;24-08-2023;12-09-2023;105,47;19;2003,93;Finalizada
559;20;60;26;45;09-04-2023;19-04-2023;320,64;10;3206,4;Cancelada
560;12;34;20;49;06-12-2024;16-12-2024;390,07;10;3900,7;Cancelada
561;20;60;26;33;02-09-2024;01-10-2024;342,53;29;9933,37;Finalizada
562;27;81;35;23;11-05-2024;09-06-2024;113,53;29;3292,37;Cancelada
563;25;74;76;50;30-09-2025;06-10-2025;180,66;6;1083,96;Ativa
564;13;37;71;45;11-02-2024;14-02-2024;367,83;3;1103,49;Ativa
565;23;68;33;22;07-07-2025;28-07-2025;387,48;21;8137,08;Finalizada
566;11;33;16;39;26-10-2024;13-11-2024;339,67;18;6114,06;Finalizada
567;8;24;95;33;30-04-2024;18-05-2024;384,51;18;6921,18;Ativa
568;17;51;25;16;27-07-2025;02-08-2025;332,65;6;1995,9;Ativa
569;10;28;37;25;01-12-2022;02-12-2022;100,72;1;100,72;Finalizada
570;9;26;70;2;08-06-2024;15-06-2024;406,82;7;2847,74;Finalizada
571;5;15;46;33;13-08-2022;09-09-2022;399,0;27;10773,0;Ativa
572;20;58;26;46;15-10-2022;10-11-2022;115,68;26;3007,68;Ativa
573;13;39;3;11;13-10-2022;16-10-2022;110,49;3;331,47;Finalizada
574;11;32;59;31;26-12-2022;23-01-2023;372,35;28;10425,8;Finalizada
575;8;22;80;1;25-09-2022;24-10-2022;394,04;29;11427,16;Ativa
576;23;68;97;6;29-01-2023;04-02-2023;228,95;6;1373,7;Ativa
577;22;64;100;6;16-07-2025;24-07-2025;213,29;8;1706,32;Cancelada
578;13;38;64;38;04-03-2023;22-03-2023;345,04;18;6210,72;Finalizada
579;12;36;79;27;29-06-2022;25-07-2022;219,61;26;5709,86;Ativa
580;12;34;45;19;24-11-2023;09-12-2023;386,93;15;5803,95;Ativa
581;7;20;4;41;25-08-2022;26-08-2022;354,61;1;354,61;Ativa
582;15;44;58;30;08-10-2022;10-10-2022;119,35;2;238,7;Cancelada
583;10;28;78;13;08-12-2025;27-12-2025;210,63;19;4001,97;Cancelada
584;19;57;34;22;30-05-2022;15-06-2022;332,59;16;5321,44;Ativa
585;8;23;40;2;23-11-2022;23-12-2022;386,64;30;11599,2;Cancelada
586;21;62;28;49;28-06-2024;20-07-2024;312,17;22;6867,74;Finalizada
587;28;83;61;36;10-08-2022;18-08-2022;110,49;8;883,92;Ativa
588;17;49;25;41;11-03-2024;21-03-2024;339,99;10;3399,9;Cancelada
589;1;2;15;39;24-12-2023;30-12-2023;358,58;6;2151,48;Cancelada
590;9;25;98;42;22-04-2025;11-05-2025;113,72;19;2160,68;Cancelada
591;2;5;54;9;13-03-2023;24-03-2023;100,33;11;1103,63;Ativa
592;13;37;17;33;01-04-2023;22-04-2023;328,47;21;6897,87;Finalizada
593;1;2;88;24;06-06-2023;19-06-2023;413,26;13;5372,38;Cancelada
594;22;64;99;1;28-02-2022;02-03-2022;335,69;2;671,38;Finalizada
595;27;80;35;18;07-09-2022;30-09-2022;413,61;23;9513,03;Finalizada
596;27;81;72;46;13-08-2023;26-08-2023;105,58;13;1372,54;Cancelada
597;28;84;61;32;15-07-2022;27-07-2022;185,35;12;2224,2;Ativa
598;22;66;82;4;14-05-2023;07-06-2023;102,71;24;2465,04;Ativa
599;12;35;2;37;21-05-2025;24-05-2025;108,38;3;325,14;Cancelada
600;22;64;63;5;08-08-2023;13-08-2023;109,3;5;546,5;Ativa
601;10;28;37;24;29-03-2022;30-03-2022;357,11;1;357,11;Ativa
602;8;24;80;14;21-06-2023;12-07-2023;313,65;21;6586,65;Ativa
603;3;7;18;26;17-07-2022;21-07-2022;230,25;4;921,0;Finalizada
604;17;50;25;48;01-04-2025;09-04-2025;387,93;8;3103,44;Finalizada
605;7;20;4;40;28-09-2024;14-10-2024;410,82;16;6573,12;Finalizada
606;1;2;41;37;25-01-2023;08-02-2023;100,54;14;1407,56;Ativa
607;6;16;9;22;17-07-2022;07-08-2022;387,42;21;8135,82;Cancelada
608;21;62;27;48;22-01-2023;03-02-2023;393,64;12;4723,68;Cancelada
609;2;6;12;48;01-07-2025;25-07-2025;320,15;24;7683,6;Ativa
610;13;37;68;1;04-05-2022;07-05-2022;337,11;3;1011,33;Ativa
611;8;23;40;36;26-11-2023;26-12-2023;103,11;30;3093,3;Ativa
612;1;1;41;46;29-11-2023;22-12-2023;111,82;23;2571,86;Ativa
613;13;38;17;38;14-07-2022;13-08-2022;319,09;30;9572,7;Cancelada
614;13;37;32;44;08-05-2024;19-05-2024;106,65;11;1173,15;Ativa
615;2;5;23;12;18-12-2025;25-12-2025;101,99;7;713,93;Cancelada
616;27;80;44;13;07-11-2023;30-11-2023;246,8;23;5676,4;Ativa
617;14;41;1;28;07-01-2023;15-01-2023;353,75;8;2830,0;Ativa
618;2;5;74;47;26-03-2024;28-03-2024;213,97;2;427,94;Finalizada
619;1;3;30;11;10-12-2024;08-01-2025;116,31;29;3372,99;Cancelada
620;6;16;9;43;08-01-2024;21-01-2024;398,3;13;5177,9;Ativa
621;5;15;46;24;06-06-2022;20-06-2022;397,19;14;5560,66;Finalizada
622;20;60;26;5;07-04-2022;02-05-2022;117,26;25;2931,5;Cancelada
623;9;25;70;21;18-02-2025;06-03-2025;105,0;16;1680,0;Ativa
624;8;24;51;8;07-12-2025;16-12-2025;117,92;9;1061,28;Cancelada
625;13;39;3;38;30-07-2022;01-08-2022;306,41;2;612,82;Ativa
626;25;75;86;35;07-12-2023;08-12-2023;119,07;1;119,07;Ativa
627;13;37;64;22;31-03-2022;19-04-2022;362,33;19;6884,27;Finalizada
628;19;55;31;28;06-07-2022;25-07-2022;362,27;19;6883,13;Ativa
629;1;1;5;12;07-09-2025;09-09-2025;106,18;2;212,36;Finalizada
630;13;39;3;13;19-01-2025;22-01-2025;214,74;3;644,22;Finalizada
631;5;13;46;15;21-01-2025;12-02-2025;112,4;22;2472,8;Finalizada
632;21;63;50;25;09-07-2023;07-08-2023;117,74;29;3414,46;Cancelada
633;1;3;19;12;23-03-2022;14-04-2022;100,58;22;2212,76;Cancelada
634;6;17;93;13;21-01-2022;13-02-2022;188,38;23;4332,74;Cancelada
635;11;32;59;16;27-04-2024;12-05-2024;336,19;15;5042,85;Cancelada
636;9;26;70;38;08-06-2024;28-06-2024;389,24;20;7784,8;Ativa
637;5;13;13;2;02-01-2024;24-01-2024;365,19;22;8034,18;Ativa
638;7;20;4;18;10-05-2023;08-06-2023;353,89;29;10262,81;Finalizada
639;13;38;68;24;20-09-2025;30-09-2025;400,8;10;4008,0;Finalizada
640;22;65;63;2;22-02-2022;12-03-2022;368,67;18;6636,06;Ativa
641;6;17;93;5;23-12-2024;29-12-2024;113,38;6;680,28;Ativa
642;25;74;8;26;29-01-2024;31-01-2024;249,81;2;499,62;Ativa
643;24;70;48;29;08-07-2025;24-07-2025;342,17;16;5474,72;Finalizada
644;27;80;44;15;01-04-2025;26-04-2025;112,79;25;2819,75;Ativa
645;28;84;87;10;07-09-2024;24-09-2024;107,14;17;1821,38;Cancelada
646;27;80;44;27;03-10-2025;25-10-2025;243,94;22;5366,68;Ativa
647;1;3;15;35;02-04-2022;24-04-2022;116,63;22;2565,86;Finalizada
648;2;5;74;41;28-07-2025;29-07-2025;377,48;1;377,48;Finalizada
649;10;29;78;14;14-12-2024;12-01-2025;370,16;29;10734,64;Ativa
650;11;33;59;29;09-06-2025;23-06-2025;350,44;14;4906,16;Ativa
651;5;13;24;46;22-09-2023;04-10-2023;110,12;12;1321,44;Ativa
652;26;76;66;11;01-08-2025;03-08-2025;119,08;2;238,16;Ativa
653;24;71;94;18;30-11-2023;26-12-2023;371,86;26;9668,36;Finalizada
654;13;38;3;9;23-06-2024;15-07-2024;118,2;22;2600,4;Ativa
655;19;57;31;43;21-08-2025;04-09-2025;383,69;14;5371,66;Finalizada
656;21;61;27;33;07-08-2024;24-08-2024;388,65;17;6607,05;Cancelada
657;2;4;12;26;26-02-2022;12-03-2022;209,79;14;2937,06;Ativa
658;7;21;89;38;26-04-2024;13-05-2024;397,73;17;6761,41;Ativa
659;25;74;6;3;02-03-2023;03-03-2023;355,05;1;355,05;Finalizada
660;12;35;52;44;16-02-2025;19-02-2025;109,47;3;328,41;Finalizada
661;12;36;45;4;11-06-2022;20-06-2022;103,01;9;927,09;Cancelada
662;23;68;33;38;15-03-2022;04-04-2022;389,31;20;7786,2;Cancelada
663;9;25;96;11;29-04-2025;15-05-2025;116,15;16;1858,4;Cancelada
664;12;35;21;34;04-03-2022;17-03-2022;215,41;13;2800,33;Cancelada
665;27;80;44;17;20-03-2023;17-04-2023;100,51;28;2814,28;Cancelada
666;9;27;7;4;11-03-2022;21-03-2022;105,63;10;1056,3;Finalizada
667;13;38;3;12;19-07-2022;22-07-2022;104,23;3;312,69;Finalizada
668;1;1;30;27;31-03-2025;07-04-2025;215,84;7;1510,88;Finalizada
669;27;80;44;21;31-03-2024;06-04-2024;109,13;6;654,78;Ativa
670;6;18;9;29;16-05-2022;15-06-2022;381,59;30;11447,7;Cancelada
671;23;67;55;38;22-06-2022;19-07-2022;352,37;27;9513,99;Finalizada
672;27;80;29;50;29-12-2024;05-01-2025;187,92;7;1315,44;Ativa
673;2;6;75;12;04-08-2025;18-08-2025;117,52;14;1645,28;Finalizada
674;2;6;75;20;09-02-2022;06-03-2022;100,17;25;2504,25;Finalizada
675;23;69;97;5;01-06-2022;29-06-2022;118,15;28;3308,2;Cancelada
676;9;26;84;41;08-09-2023;13-09-2023;331,25;5;1656,25;Cancelada
677;23;69;36;47;30-06-2025;19-07-2025;192,94;19;3665,86;Cancelada
678;1;1;41;10;08-04-2024;16-04-2024;104,48;8;835,84;Finalizada
679;5;15;13;44;17-06-2023;04-07-2023;103,23;17;1754,91;Ativa
680;25;74;76;29;06-04-2022;21-04-2022;326,32;15;4894,8;Finalizada
681;7;21;83;46;21-02-2022;13-03-2022;108,96;20;2179,2;Cancelada
682;26;76;66;44;05-10-2024;18-10-2024;100,13;13;1301,69;Cancelada
683;13;38;17;38;21-05-2023;19-06-2023;395,95;29;11482,55;Cancelada
684;10;30;10;37;20-11-2023;11-12-2023;109,96;21;2309,16;Ativa
685;20;58;56;41;30-07-2023;31-07-2023;328,27;1;328,27;Finalizada
686;1;2;5;44;13-01-2025;29-01-2025;105,27;16;1684,32;Ativa
